loc_id,symbol,world_x,world_y,level,local_x,local_z,shape,angle,region_x,region_y
11438,dugupsmallrocks_lightgrey1,3167,3292,0,31,28,22,0,49,51
304,haybail,3169,3292,0,33,28,10,0,49,51
979,drystonewall,3169,3292,0,33,28,0,0,49,51
3471,straw,3171,3292,0,35,28,22,0,49,51
3472,straw2,3175,3292,0,39,28,22,0,49,51
3472,straw2,3183,3292,0,47,28,22,0,49,51
979,drystonewall,3185,3292,0,49,28,0,2,49,51
1276,tree,3186,3292,0,50,28,10,0,49,51
4735,short_grass_1,3190,3292,0,54,28,22,3,49,51
4736,short_grass_2,3192,3292,0,56,28,22,3,49,51
980,fencing,3193,3292,0,57,28,0,0,49,51
4737,short_grass_3,3193,3292,0,57,28,22,0,49,51
4735,short_grass_1,3194,3292,0,58,28,22,0,49,51
4736,short_grass_2,3196,3292,0,60,28,22,3,49,51
4736,short_grass_2,3201,3292,0,1,28,22,2,50,51
4736,short_grass_2,3202,3292,0,2,28,22,2,50,51
4737,short_grass_3,3205,3292,0,5,28,22,0,50,51
4737,short_grass_3,3206,3292,0,6,28,22,0,50,51
4737,short_grass_3,3207,3292,0,7,28,22,0,50,51
980,fencing,3213,3292,0,13,28,0,2,50,51
44603,blankwall_no_blockrange,3216,3292,0,16,28,0,0,50,51
44603,blankwall_no_blockrange,3217,3292,0,17,28,0,2,50,51
5590,waterwheel_left,3218,3292,0,18,28,10,3,50,51
5589,waterwheel_centre,3219,3292,0,19,28,10,3,50,51
5591,waterwheel_right,3220,3292,0,20,28,10,3,50,51
1903,brickwallskew,3221,3292,0,21,28,0,1,50,51
1926,roof_thatched,3221,3292,1,21,28,13,1,50,51
1902,brickwall,3222,3292,0,22,28,2,3,50,51
3474,hanginglantern,3222,3292,0,22,28,5,0,50,51
1926,roof_thatched,3222,3292,1,22,28,12,1,50,51
1247,broken_twig,3223,3292,0,23,28,22,3,50,51
1838,shutterwindow,3223,3292,0,23,28,5,3,50,51
1902,brickwall,3223,3292,0,23,28,0,3,50,51
1926,roof_thatched,3223,3292,1,23,28,12,1,50,51
1902,brickwall,3224,3292,0,24,28,0,3,50,51
1926,roof_thatched,3224,3292,1,24,28,12,1,50,51
1902,brickwall,3225,3292,0,25,28,0,0,50,51
1926,roof_thatched,3225,3292,1,25,28,15,1,50,51
1088,chair,3226,3292,0,26,28,11,3,50,51
1926,roof_thatched,3226,3292,2,26,28,12,2,50,51
598,roundtable,3227,3292,0,27,28,10,0,50,51
1926,roof_thatched,3227,3292,3,27,28,12,2,50,51
1088,chair,3228,3292,0,28,28,11,0,50,51
1926,roof_thatched,3228,3292,3,28,28,12,0,50,51
1926,roof_thatched,3229,3292,2,29,28,12,0,50,51
683,grandfatherclock,3230,3292,0,30,28,10,1,50,51
1902,brickwall,3230,3292,0,30,28,0,2,50,51
1926,roof_thatched,3230,3292,1,30,28,12,0,50,51
309,logpile,3231,3292,0,31,28,11,0,50,51
1792,roofedge_thatched,3231,3292,1,31,28,18,0,50,51
325,dugupsoil2_light2,3236,3292,0,36,28,22,3,50,51
325,dugupsoil2_light2,3237,3292,0,37,28,22,0,50,51
980,fencing,3237,3292,0,37,28,0,2,50,51
980,fencing,3242,3292,0,42,28,0,0,50,51
325,dugupsoil2_light2,3244,3292,0,44,28,22,3,50,51
1244,small_grass_stones,3251,3292,0,51,28,22,3,50,51
1394,plant4,3138,3293,0,2,29,10,3,49,51
1394,plant4,3147,3293,0,11,29,10,1,49,51
326,dugupsoil3_light2,3148,3293,0,12,29,22,1,49,51
325,dugupsoil2_light2,3149,3293,0,13,29,22,0,49,51
325,dugupsoil2_light2,3150,3293,0,14,29,22,1,49,51
11439,dugupsmallrocks_lightgrey2,3152,3293,0,16,29,22,0,49,51
11439,dugupsmallrocks_lightgrey2,3153,3293,0,17,29,22,1,49,51
979,drystonewall,3158,3293,0,22,29,9,3,49,51
979,drystonewall,3159,3293,0,23,29,1,3,49,51
326,dugupsoil3_light2,3160,3293,0,24,29,22,1,49,51
15507,fai_varrock_wheat_corner,3160,3293,0,24,29,10,0,49,51
325,dugupsoil2_light2,3161,3293,0,25,29,22,2,49,51
15506,fai_varrock_wheat,3161,3293,0,25,29,10,2,49,51
15507,fai_varrock_wheat_corner,3162,3293,0,26,29,10,3,49,51
979,drystonewall,3163,3293,0,27,29,0,2,49,51
1174,thistle,3164,3293,0,28,29,10,1,49,51
11439,dugupsmallrocks_lightgrey2,3166,3293,0,30,29,22,3,49,51
325,dugupsoil2_light2,3168,3293,0,32,29,22,3,49,51
5615,bench2,3168,3293,0,32,29,10,1,49,51
979,drystonewall,3169,3293,0,33,29,0,0,49,51
979,drystonewall,3185,3293,0,49,29,0,2,49,51
1264,leaves_1,3187,3293,0,51,29,22,0,49,51
4737,short_grass_3,3191,3293,0,55,29,22,3,49,51
4737,short_grass_3,3192,3293,0,56,29,22,1,49,51
980,fencing,3193,3293,0,57,29,0,0,49,51
4737,short_grass_3,3193,3293,0,57,29,22,0,49,51
1174,thistle,3196,3293,0,60,29,10,2,49,51
4736,short_grass_2,3196,3293,0,60,29,22,3,49,51
4737,short_grass_3,3198,3293,0,62,29,22,0,49,51
4737,short_grass_3,3199,3293,0,63,29,22,0,49,51
4736,short_grass_2,3202,3293,0,2,29,22,2,50,51
4737,short_grass_3,3206,3293,0,6,29,22,0,50,51
4737,short_grass_3,3207,3293,0,7,29,22,0,50,51
980,fencing,3212,3293,0,12,29,1,1,50,51
980,fencing,3213,3293,0,13,29,9,1,50,51
5586,dugupsoil1_light_no_glow,3213,3293,0,13,29,22,0,50,51
5587,dugupsoil2_light_no_glow,3214,3293,0,14,29,22,0,50,51
44603,blankwall_no_blockrange,3215,3293,0,15,29,9,3,50,51
5606,rock_pool_bits,3216,3293,0,16,29,10,2,50,51
44603,blankwall_no_blockrange,3217,3293,0,17,29,0,2,50,51
320,dugupsoil2_light,3221,3293,0,21,29,22,3,50,51
1903,brickwallskew,3221,3293,0,21,29,0,0,50,51
5593,waterwheel_pole,3221,3293,0,21,29,10,3,50,51
1926,roof_thatched,3221,3293,1,21,29,12,2,50,51
1902,brickwall,3222,3293,0,22,29,0,0,50,51
5594,waterwheel_wallbase,3222,3293,0,22,29,10,3,50,51
1926,roof_thatched,3222,3293,1,22,29,17,0,50,51
1926,roof_thatched,3223,3293,1,23,29,17,2,50,51
1926,roof_thatched,3224,3293,1,24,29,17,2,50,51
1535,poordoor,3225,3293,0,25,29,0,0,50,51
1926,roof_thatched,3225,3293,1,25,29,17,2,50,51
1926,roof_thatched,3226,3293,2,26,29,12,2,50,51
1926,roof_thatched,3227,3293,3,27,29,12,2,50,51
1926,roof_thatched,3228,3293,3,28,29,12,0,50,51
1926,roof_thatched,3229,3293,2,29,29,12,0,50,51
359,boxes,3230,3293,0,30,29,10,3,50,51
1827,curtainedbigwindow,3230,3293,0,30,29,5,2,50,51
1902,brickwall,3230,3293,0,30,29,0,2,50,51
1926,roof_thatched,3230,3293,1,30,29,12,0,50,51
309,logpile,3231,3293,0,31,29,10,3,50,51
1826,bigwindow,3231,3293,0,31,29,4,0,50,51
1792,roofedge_thatched,3231,3293,1,31,29,18,0,50,51
325,dugupsoil2_light2,3236,3293,0,36,29,22,0,50,51
980,fencing,3236,3293,0,36,29,1,1,50,51
326,dugupsoil3_light2,3237,3293,0,37,29,22,1,50,51
980,fencing,3237,3293,0,37,29,9,1,50,51
325,dugupsoil2_light2,3238,3293,0,38,29,22,1,50,51
980,fencing,3241,3293,0,41,29,9,3,50,51
325,dugupsoil2_light2,3242,3293,0,42,29,22,2,50,51
980,fencing,3242,3293,0,42,29,1,3,50,51
325,dugupsoil2_light2,3246,3293,0,46,29,22,1,50,51
11440,dugupsmallrocks_lightgrey3,3136,3294,0,0,30,22,0,49,51
11438,dugupsmallrocks_lightgrey1,3141,3294,0,5,30,22,2,49,51
11439,dugupsmallrocks_lightgrey2,3142,3294,0,6,30,22,0,49,51
11438,dugupsmallrocks_lightgrey1,3152,3294,0,16,30,22,1,49,51
325,dugupsoil2_light2,3154,3294,0,18,30,22,0,49,51
326,dugupsoil3_light2,3155,3294,0,19,30,22,0,49,51
325,dugupsoil2_light2,3156,3294,0,20,30,22,2,49,51
979,drystonewall,3157,3294,0,21,30,9,3,49,51
325,dugupsoil2_light2,3158,3294,0,22,30,22,2,49,51
979,drystonewall,3158,3294,0,22,30,1,3,49,51
325,dugupsoil2_light2,3159,3294,0,23,30,22,3,49,51
15507,fai_varrock_wheat_corner,3159,3294,0,23,30,10,0,49,51
15506,fai_varrock_wheat,3160,3294,0,24,30,10,3,49,51
1246,full_twig,3161,3294,0,25,30,22,0,49,51
15506,fai_varrock_wheat,3161,3294,0,25,30,10,1,49,51
325,dugupsoil2_light2,3162,3294,0,26,30,22,0,49,51
15506,fai_varrock_wheat,3162,3294,0,26,30,10,0,49,51
979,drystonewall,3163,3294,0,27,30,0,2,49,51
1393,plant3,3164,3294,0,28,30,10,3,49,51
979,drystonewall,3169,3294,0,33,30,0,0,49,51
5598,water_barrel1,3170,3294,0,34,30,10,1,49,51
3471,straw,3179,3294,0,43,30,22,0,49,51
979,drystonewall,3185,3294,0,49,30,0,2,49,51
4735,short_grass_1,3186,3294,0,50,30,22,1,49,51
4735,short_grass_1,3189,3294,0,53,30,22,2,49,51
4735,short_grass_1,3191,3294,0,55,30,22,1,49,51
1298,fern,3192,3294,0,56,30,10,0,49,51
980,fencing,3193,3294,0,57,30,0,0,49,51
4737,short_grass_3,3199,3294,0,63,30,22,0,49,51
4737,short_grass_3,3206,3294,0,6,30,22,0,50,51
4737,short_grass_3,3207,3294,0,7,30,22,0,50,51
4737,short_grass_3,3208,3294,0,8,30,22,0,50,51
980,fencing,3211,3294,0,11,30,1,1,50,51
980,fencing,3212,3294,0,12,30,9,1,50,51
5586,dugupsoil1_light_no_glow,3214,3294,0,14,30,22,0,50,51
44603,blankwall_no_blockrange,3215,3294,0,15,30,0,0,50,51
44603,blankwall_no_blockrange,3217,3294,0,17,30,0,2,50,51
320,dugupsoil2_light,3221,3294,0,21,30,22,3,50,51
1903,brickwallskew,3221,3294,0,21,30,0,3,50,51
1926,roof_thatched,3221,3294,1,21,30,13,2,50,51
1247,broken_twig,3222,3294,0,22,30,22,2,50,51
1902,brickwall,3222,3294,0,22,30,2,0,50,51
3474,hanginglantern,3222,3294,0,22,30,5,0,50,51
1926,roof_thatched,3222,3294,1,22,30,15,2,50,51
1838,shutterwindow,3223,3294,0,23,30,5,1,50,51
1902,brickwall,3223,3294,0,23,30,0,1,50,51
1926,roof_thatched,3223,3294,1,23,30,17,2,50,51
362,barrel,3224,3294,0,24,30,10,3,50,51
1902,brickwall,3224,3294,0,24,30,0,1,50,51
1926,roof_thatched,3224,3294,1,24,30,17,2,50,51
391,cookingutensils,3225,3294,0,25,30,5,1,50,51
1902,brickwall,3225,3294,0,25,30,2,0,50,51
1926,roof_thatched,3225,3294,1,25,30,17,2,50,51
1821,window,3226,3294,0,26,30,5,1,50,51
1902,brickwall,3226,3294,0,26,30,0,1,50,51
10095,milk_churn_icon,3226,3294,0,26,30,22,0,50,51
11695,dairy_churn,3226,3294,0,26,30,10,0,50,51
1923,roofwallfiller,3226,3294,1,26,30,0,1,50,51
1926,roof_thatched,3226,3294,2,26,30,12,2,50,51
1022,cookingshelf,3227,3294,0,27,30,5,1,50,51
1902,brickwall,3227,3294,0,27,30,0,1,50,51
5610,potsandpans2,3227,3294,0,27,30,10,1,50,51
1923,roofwallfiller,3227,3294,1,27,30,0,1,50,51
1923,roofwallfiller,3227,3294,2,27,30,0,1,50,51
1926,roof_thatched,3227,3294,3,27,30,12,2,50,51
1013,cookingshelves,3228,3294,0,28,30,10,1,50,51
1902,brickwall,3228,3294,0,28,30,0,1,50,51
1923,roofwallfiller,3228,3294,1,28,30,0,1,50,51
1923,roofwallfiller,3228,3294,2,28,30,0,1,50,51
1926,roof_thatched,3228,3294,3,28,30,12,0,50,51
358,crate3_old,3229,3294,0,29,30,10,3,50,51
1821,window,3229,3294,0,29,30,5,1,50,51
1902,brickwall,3229,3294,0,29,30,0,1,50,51
1923,roofwallfiller,3229,3294,1,29,30,0,1,50,51
1926,roof_thatched,3229,3294,2,29,30,12,0,50,51
362,barrel,3230,3294,0,30,30,10,3,50,51
1902,brickwall,3230,3294,0,30,30,2,1,50,51
1926,roof_thatched,3230,3294,1,30,30,12,0,50,51
1792,roofedge_thatched,3231,3294,1,31,30,18,0,50,51
1008,fence_terminator_right,3236,3294,0,36,30,0,2,50,51
325,dugupsoil2_light2,3237,3294,0,37,30,22,3,50,51
1246,full_twig,3238,3294,0,38,30,22,3,50,51
325,dugupsoil2_light2,3241,3294,0,41,30,22,0,50,51
980,fencing,3241,3294,0,41,30,0,0,50,51
326,dugupsoil3_light2,3242,3294,0,42,30,22,1,50,51
325,dugupsoil2_light2,3243,3294,0,43,30,22,1,50,51
325,dugupsoil2_light2,3249,3294,0,49,30,22,0,50,51
11438,dugupsmallrocks_lightgrey1,3137,3295,0,1,31,22,1,49,51
11439,dugupsmallrocks_lightgrey2,3140,3295,0,4,31,22,1,49,51
11439,dugupsmallrocks_lightgrey2,3146,3295,0,10,31,22,0,49,51
11440,dugupsmallrocks_lightgrey3,3148,3295,0,12,31,22,0,49,51
11439,dugupsmallrocks_lightgrey2,3151,3295,0,15,31,22,3,49,51
325,dugupsoil2_light2,3152,3295,0,16,31,22,1,49,51
325,dugupsoil2_light2,3153,3295,0,17,31,22,1,49,51
979,drystonewall,3154,3295,0,18,31,9,3,49,51
979,drystonewall,3155,3295,0,19,31,0,3,49,51
979,drystonewall,3156,3295,0,20,31,0,3,49,51
979,drystonewall,3157,3295,0,21,31,1,3,49,51
15507,fai_varrock_wheat_corner,3157,3295,0,21,31,10,0,49,51
325,dugupsoil2_light2,3158,3295,0,22,31,22,2,49,51
15506,fai_varrock_wheat,3158,3295,0,22,31,10,3,49,51
325,dugupsoil2_light2,3159,3295,0,23,31,22,3,49,51
15506,fai_varrock_wheat,3159,3295,0,23,31,10,0,49,51
15508,fai_varrock_wheat_small,3160,3295,0,24,31,10,3,49,51
326,dugupsoil3_light2,3161,3295,0,25,31,22,1,49,51
15506,fai_varrock_wheat,3161,3295,0,25,31,10,0,49,51
15506,fai_varrock_wheat,3162,3295,0,26,31,10,3,49,51
979,drystonewall,3163,3295,0,27,31,0,2,49,51
4737,short_grass_3,3164,3295,0,28,31,22,1,49,51
979,drystonewall,3169,3295,0,33,31,9,0,49,51
979,drystonewall,3170,3295,0,34,31,1,0,49,51
3471,straw,3175,3295,0,39,31,22,0,49,51
3471,straw,3184,3295,0,48,31,22,0,49,51
979,drystonewall,3185,3295,0,49,31,1,2,49,51
979,drystonewall,3186,3295,0,50,31,9,2,49,51
4735,short_grass_1,3187,3295,0,51,31,22,2,49,51
4737,short_grass_3,3192,3295,0,56,31,22,0,49,51
980,fencing,3193,3295,0,57,31,0,0,49,51
4736,short_grass_2,3195,3295,0,59,31,22,3,49,51
4735,short_grass_1,3196,3295,0,60,31,22,0,49,51
4737,short_grass_3,3198,3295,0,62,31,22,0,49,51
4737,short_grass_3,3199,3295,0,63,31,22,0,49,51
4737,short_grass_3,3207,3295,0,7,31,22,0,50,51
980,fencing,3211,3295,0,11,31,0,2,50,51
44603,blankwall_no_blockrange,3215,3295,0,15,31,0,0,50,51
44603,blankwall_no_blockrange,3218,3295,0,18,31,9,2,50,51
1838,shutterwindow,3223,3295,0,23,31,4,3,50,51
980,fencing,3225,3295,0,25,31,0,0,50,51
5598,water_barrel1,3225,3295,0,25,31,10,1,50,51
1821,window,3226,3295,0,26,31,4,3,50,51
5599,water_barrel2,3226,3295,0,26,31,10,2,50,51
1821,window,3229,3295,0,29,31,4,3,50,51
309,logpile,3230,3295,0,30,31,10,2,50,51
5537,woodchippings,3232,3295,0,32,31,22,2,50,51
1560,fencegate_r,3236,3295,0,36,31,0,2,50,51
326,dugupsoil3_light2,3238,3295,0,38,31,22,3,50,51
325,dugupsoil2_light2,3239,3295,0,39,31,22,1,50,51
980,fencing,3240,3295,0,40,31,9,3,50,51
325,dugupsoil2_light2,3241,3295,0,41,31,22,0,50,51
980,fencing,3241,3295,0,41,31,1,3,50,51
326,dugupsoil3_light2,3244,3295,0,44,31,22,2,50,51
325,dugupsoil2_light2,3245,3295,0,45,31,22,2,50,51
325,dugupsoil2_light2,3247,3295,0,47,31,22,2,50,51
325,dugupsoil2_light2,3249,3295,0,49,31,22,1,50,51
325,dugupsoil2_light2,3250,3295,0,50,31,22,1,50,51
11439,dugupsmallrocks_lightgrey2,3137,3296,0,1,32,22,2,49,51
11439,dugupsmallrocks_lightgrey2,3147,3296,0,11,32,22,1,49,51
1248,sticks_twigs,3150,3296,0,14,32,22,1,49,51
325,dugupsoil2_light2,3151,3296,0,15,32,22,0,49,51
326,dugupsoil3_light2,3152,3296,0,16,32,22,2,49,51
979,drystonewall,3153,3296,0,17,32,9,3,49,51
979,drystonewall,3154,3296,0,18,32,1,3,49,51
15507,fai_varrock_wheat_corner,3154,3296,0,18,32,10,0,49,51
15506,fai_varrock_wheat,3155,3296,0,19,32,10,0,49,51
15506,fai_varrock_wheat,3156,3296,0,20,32,10,3,49,51
325,dugupsoil2_light2,3157,3296,0,21,32,22,2,49,51
15506,fai_varrock_wheat,3157,3296,0,21,32,10,2,49,51
15506,fai_varrock_wheat,3158,3296,0,22,32,10,1,49,51
325,dugupsoil2_light2,3159,3296,0,23,32,22,0,49,51
15506,fai_varrock_wheat,3159,3296,0,23,32,10,2,49,51
15506,fai_varrock_wheat,3160,3296,0,24,32,10,3,49,51
325,dugupsoil2_light2,3161,3296,0,25,32,22,0,49,51
15506,fai_varrock_wheat,3161,3296,0,25,32,10,0,49,51
15506,fai_varrock_wheat,3162,3296,0,26,32,10,2,49,51
325,dugupsoil2_light2,3163,3296,0,27,32,22,0,49,51
979,drystonewall,3163,3296,0,27,32,1,2,49,51
979,drystonewall,3164,3296,0,28,32,9,2,49,51
4735,short_grass_1,3169,3296,0,33,32,22,3,49,51
979,drystonewall,3170,3296,0,34,32,0,0,49,51
979,drystonewall,3186,3296,0,50,32,0,2,49,51
4736,short_grass_2,3192,3296,0,56,32,22,0,49,51
980,fencing,3193,3296,0,57,32,0,0,49,51
4736,short_grass_2,3194,3296,0,58,32,22,3,49,51
4736,short_grass_2,3195,3296,0,59,32,22,3,49,51
4735,short_grass_1,3196,3296,0,60,32,22,0,49,51
981,gardenfencing,3210,3296,0,10,32,3,1,50,51
980,fencing,3211,3296,0,11,32,9,1,50,51
44603,blankwall_no_blockrange,3214,3296,0,14,32,9,1,50,51
44603,blankwall_no_blockrange,3218,3296,0,18,32,0,2,50,51
321,dugupsoil3_light,3221,3296,0,21,32,22,2,50,51
980,fencing,3225,3296,0,25,32,0,0,50,51
5537,woodchippings,3231,3296,0,31,32,22,3,50,51
5581,log_withaxe,3232,3296,0,32,32,10,0,50,51
5537,woodchippings,3233,3296,0,33,32,22,1,50,51
1558,fencegate_l,3236,3296,0,36,32,0,2,50,51
325,dugupsoil2_light2,3237,3296,0,37,32,22,2,50,51
325,dugupsoil2_light2,3240,3296,0,40,32,22,1,50,51
980,fencing,3240,3296,0,40,32,0,0,50,51
326,dugupsoil3_light2,3242,3296,0,42,32,22,0,50,51
326,dugupsoil3_light2,3244,3296,0,44,32,22,3,50,51
326,dugupsoil3_light2,3245,3296,0,45,32,22,0,50,51
325,dugupsoil2_light2,3246,3296,0,46,32,22,1,50,51
4735,short_grass_1,3151,3297,0,15,33,22,2,49,51
4735,short_grass_1,3152,3297,0,16,33,22,1,49,51
979,drystonewall,3153,3297,0,17,33,0,0,49,51
15506,fai_varrock_wheat,3154,3297,0,18,33,10,1,49,51
325,dugupsoil2_light2,3155,3297,0,19,33,22,0,49,51
15506,fai_varrock_wheat,3155,3297,0,19,33,10,0,49,51
15506,fai_varrock_wheat,3156,3297,0,20,33,10,1,49,51
325,dugupsoil2_light2,3157,3297,0,21,33,22,1,49,51
15506,fai_varrock_wheat,3157,3297,0,21,33,10,1,49,51
15506,fai_varrock_wheat,3158,3297,0,22,33,10,2,49,51
325,dugupsoil2_light2,3159,3297,0,23,33,22,1,49,51
15506,fai_varrock_wheat,3159,3297,0,23,33,10,3,49,51
15506,fai_varrock_wheat,3160,3297,0,24,33,10,2,49,51
324,dugupsoil1_light2,3161,3297,0,25,33,22,2,49,51
15508,fai_varrock_wheat_small,3161,3297,0,25,33,10,2,49,51
15506,fai_varrock_wheat,3162,3297,0,26,33,10,1,49,51
85,inviswall_blockrange,3163,3297,0,27,33,0,2,49,51
28967,hh_easy010,3163,3297,0,27,33,10,2,49,51
979,drystonewall,3164,3297,0,28,33,0,2,49,51
4735,short_grass_1,3168,3297,0,32,33,22,1,49,51
4737,short_grass_3,3169,3297,0,33,33,22,0,49,51
979,drystonewall,3170,3297,0,34,33,0,0,49,51
3472,straw2,3173,3297,0,37,33,22,0,49,51
979,drystonewall,3186,3297,0,50,33,0,2,49,51
4735,short_grass_1,3192,3297,0,56,33,22,0,49,51
980,fencing,3193,3297,0,57,33,0,0,49,51
4736,short_grass_2,3194,3297,0,58,33,22,3,49,51
4735,short_grass_1,3195,3297,0,59,33,22,0,49,51
4737,short_grass_3,3200,3297,0,0,33,22,0,50,51
4737,short_grass_3,3201,3297,0,1,33,22,0,50,51
4737,short_grass_3,3202,3297,0,2,33,22,0,50,51
1174,thistle,3203,3297,0,3,33,10,2,50,51
980,fencing,3210,3297,0,10,33,0,2,50,51
324,dugupsoil1_light2,3211,3297,0,11,33,22,1,50,51
5587,dugupsoil2_light_no_glow,3213,3297,0,13,33,22,2,50,51
44603,blankwall_no_blockrange,3214,3297,0,14,33,0,0,50,51
44603,blankwall_no_blockrange,3218,3297,0,18,33,0,2,50,51
320,dugupsoil2_light,3220,3297,0,20,33,22,2,50,51
320,dugupsoil2_light,3222,3297,0,22,33,22,3,50,51
980,fencing,3225,3297,0,25,33,0,0,50,51
1792,roofedge_thatched,3226,3297,1,26,33,19,1,50,51
185,dugupsoil2_upass,3227,3297,0,27,33,22,3,50,51
1602,timberwall,3227,3297,0,27,33,3,0,50,51
1792,roofedge_thatched,3227,3297,1,27,33,18,1,50,51
1792,roofedge_thatched,3228,3297,1,28,33,18,1,50,51
185,dugupsoil2_upass,3229,3297,0,29,33,22,2,50,51
1792,roofedge_thatched,3229,3297,1,29,33,18,1,50,51
1792,roofedge_thatched,3230,3297,1,30,33,18,1,50,51
1792,roofedge_thatched,3231,3297,1,31,33,18,1,50,51
5537,woodchippings,3232,3297,0,32,33,22,0,50,51
1792,roofedge_thatched,3232,3297,1,32,33,18,1,50,51
185,dugupsoil2_upass,3233,3297,0,33,33,22,1,50,51
1602,timberwall,3233,3297,0,33,33,3,1,50,51
1792,roofedge_thatched,3233,3297,1,33,33,18,1,50,51
1792,roofedge_thatched,3234,3297,1,34,33,19,0,50,51
320,dugupsoil2_light,3236,3297,0,36,33,22,0,50,51
980,fencing,3236,3297,0,36,33,1,2,50,51
980,fencing,3237,3297,0,37,33,9,2,50,51
325,dugupsoil2_light2,3239,3297,0,39,33,22,2,50,51
325,dugupsoil2_light2,3240,3297,0,40,33,22,3,50,51
980,fencing,3240,3297,0,40,33,0,0,50,51
326,dugupsoil3_light2,3241,3297,0,41,33,22,3,50,51
325,dugupsoil2_light2,3242,3297,0,42,33,22,1,50,51
325,dugupsoil2_light2,3244,3297,0,44,33,22,3,50,51
5580,wheel_barrow,3244,3297,0,44,33,11,3,50,51
324,dugupsoil1_light2,3245,3297,0,45,33,22,0,50,51
325,dugupsoil2_light2,3246,3297,0,46,33,22,2,50,51
325,dugupsoil2_light2,3248,3297,0,48,33,22,2,50,51
326,dugupsoil3_light2,3249,3297,0,49,33,22,0,50,51
325,dugupsoil2_light2,3250,3297,0,50,33,22,1,50,51
5577,foodtrough4,3250,3297,0,50,33,10,2,50,51
326,dugupsoil3_light2,3255,3297,0,55,33,22,3,50,51
1391,plant1,3255,3297,0,55,33,10,2,50,51
325,dugupsoil2_light2,3256,3297,0,56,33,22,3,50,51
301,foodtrough,3259,3297,0,59,33,10,0,50,51
5636,timberwall_brown,3137,3298,0,1,34,3,1,49,51
5636,timberwall_brown,3137,3298,1,1,34,3,1,49,51
1792,roofedge_thatched,3137,3298,2,1,34,19,1,49,51
1792,roofedge_thatched,3138,3298,2,2,34,18,1,49,51
1792,roofedge_thatched,3139,3298,2,3,34,18,1,49,51
5636,timberwall_brown,3140,3298,0,4,34,3,0,49,51
5636,timberwall_brown,3140,3298,1,4,34,3,0,49,51
1792,roofedge_thatched,3140,3298,2,4,34,18,1,49,51
1792,roofedge_thatched,3141,3298,2,5,34,18,1,49,51
5636,timberwall_brown,3142,3298,0,6,34,3,0,49,51
5636,timberwall_brown,3142,3298,1,6,34,3,0,49,51
1792,roofedge_thatched,3142,3298,2,6,34,18,1,49,51
1792,roofedge_thatched,3143,3298,2,7,34,18,1,49,51
980,fencing,3144,3298,0,8,34,9,3,49,51
1792,roofedge_thatched,3144,3298,2,8,34,19,0,49,51
981,gardenfencing,3145,3298,0,9,34,3,3,49,51
315,dugupsoil2,3146,3298,0,10,34,22,3,49,51
980,fencing,3148,3298,0,12,34,9,3,49,51
980,fencing,3149,3298,0,13,34,0,3,49,51
980,fencing,3150,3298,0,14,34,0,3,49,51
4735,short_grass_1,3150,3298,0,14,34,22,1,49,51
980,fencing,3151,3298,0,15,34,0,3,49,51
4736,short_grass_2,3151,3298,0,15,34,22,0,49,51
980,fencing,3152,3298,0,16,34,9,2,49,51
4737,short_grass_3,3152,3298,0,16,34,22,3,49,51
979,drystonewall,3153,3298,0,17,34,0,0,49,51
15506,fai_varrock_wheat,3154,3298,0,18,34,10,2,49,51
326,dugupsoil3_light2,3155,3298,0,19,34,22,3,49,51
15506,fai_varrock_wheat,3155,3298,0,19,34,10,3,49,51
15506,fai_varrock_wheat,3156,3298,0,20,34,10,2,49,51
325,dugupsoil2_light2,3157,3298,0,21,34,22,2,49,51
15508,fai_varrock_wheat_small,3157,3298,0,21,34,10,1,49,51
15506,fai_varrock_wheat,3158,3298,0,22,34,10,3,49,51
325,dugupsoil2_light2,3159,3298,0,23,34,22,0,49,51
15508,fai_varrock_wheat_small,3159,3298,0,23,34,10,2,49,51
15506,fai_varrock_wheat,3160,3298,0,24,34,10,1,49,51
15506,fai_varrock_wheat,3161,3298,0,25,34,10,2,49,51
15506,fai_varrock_wheat,3162,3298,0,26,34,10,0,49,51
85,inviswall_blockrange,3163,3298,0,27,34,0,2,49,51
325,dugupsoil2_light2,3163,3298,0,27,34,22,3,49,51
15506,fai_varrock_wheat,3163,3298,0,27,34,10,3,49,51
325,dugupsoil2_light2,3164,3298,0,28,34,22,3,49,51
979,drystonewall,3164,3298,0,28,34,0,2,49,51
4735,short_grass_1,3165,3298,0,29,34,22,1,49,51
4735,short_grass_1,3168,3298,0,32,34,22,0,49,51
979,drystonewall,3169,3298,0,33,34,9,3,49,51
979,drystonewall,3170,3298,0,34,34,1,3,49,51
3471,straw,3179,3298,0,43,34,22,0,49,51
979,drystonewall,3185,3298,0,49,34,1,1,49,51
979,drystonewall,3186,3298,0,50,34,9,1,49,51
4735,short_grass_1,3187,3298,0,51,34,22,0,49,51
4735,short_grass_1,3192,3298,0,56,34,22,2,49,51
980,fencing,3193,3298,0,57,34,0,0,49,51
4735,short_grass_1,3195,3298,0,59,34,22,0,49,51
4737,short_grass_3,3199,3298,0,63,34,22,0,49,51
980,fencing,3210,3298,0,10,34,0,2,50,51
5586,dugupsoil1_light_no_glow,3213,3298,0,13,34,22,3,50,51
44603,blankwall_no_blockrange,3214,3298,0,14,34,0,0,50,51
44603,blankwall_no_blockrange,3219,3298,0,19,34,9,0,50,51
